order_id,order_datetime,customer_id,region,channel,category,product,quantity,unit_price,discount_pct,revenue,cost,status,payment_method,is_member,customer_age,rating,coupon_code,sales_rep,notes
ORD-00660,2025-02-03 20:15:00,CUST-0113,North,store,Electronics,Headphones,4,592.27,5,2250.63,1263.26,completed,credit_card,True,34,4,,Bob,address corrected
ORD-00661,2026-05-24 13:42:00,CUST-0231,West,partner,Books,Machine Learning,6,760.96,5,4337.47,1985.16,completed,paypal,True,50,4,VIP,,gift order
ORD-00662,2025-02-16 22:51:00,CUST-0208,West,web,Sports,Water Bottle,6,238.38,20,1144.22,919.78,completed,apple_pay,True,66,3,,Evan,
ORD-00663,2026-06-27 22:01:00,CUST-0223,East,mobile,Sports,Water Bottle,4,216.76,0,867.04,439.24,completed,credit_card,True,46,1,WELCOME10,Chen,address corrected
ORD-00664,2025-12-15 11:01:00,CUST-0081,East,partner,Electronics,Headphones,2,78.72,0,-157.44,73.2,refunded,bank_transfer,True,51,,,Alice,priority customer
ORD-00665,2025-03-15 08:32:00,CUST-0069,Central,partner,Books,Finance 101,3,357.37,0,1072.11,678.5,completed,paypal,False,53,2,WELCOME10,,delayed shipment
ORD-00666,2025-09-27 13:59:00,CUST-0100,East,mobile,Home,Kettle,1,509.9,0,509.9,351.95,pending,credit_card,False,54,4,SUMMER25,Bob,priority customer
ORD-00667,2025-06-24 20:36:00,CUST-0221,North,mobile,Home,Chair,6,467.25,20,-2242.8,1797.34,refunded,apple_pay,True,58,5,SUMMER25,Chen,
ORD-00668,2025-01-03 20:11:00,CUST-0235,Central,mobile,Books,Python Basics,5,343.95,0,1719.75,842.4,completed,bank_transfer,True,65,4,VIP,Alice,
ORD-00669,2026-04-10 20:24:00,CUST-0206,North,web,Home,Desk,1,684.73,0,0.0,0.0,cancelled,apple_pay,True,58,3,WELCOME10,Evan,priority customer
ORD-00670,2025-03-30 21:26:00,CUST-0100,East,partner,Home,Kettle,2,350.88,25,-526.32,286.63,refunded,paypal,False,46,4,,Diana,address corrected
ORD-00671,2025-02-24 12:44:00,CUST-0232,North,web,Books,Statistics,6,261.96,0,1571.76,752.96,completed,paypal,False,22,4,WELCOME10,Diana,
ORD-00672,2026-02-16 11:52:00,CUST-0014,South,store,Books,Statistics,1,203.47,5,-193.3,107.81,refunded,credit_card,True,52,3,WELCOME10,Bob,delayed shipment
ORD-00673,2026-03-02 10:44:00,CUST-0107,Central,web,Books,Data Engineering,6,525.12,15,2678.11,1815.73,completed,paypal,True,44,5,VIP,Bob,
ORD-00674,2026-01-07 22:19:00,CUST-0139,North,web,Books,Finance 101,2,768.38,5,1459.92,774.02,completed,credit_card,False,46,2,,Chen,address corrected
ORD-00675,2025-03-25 10:37:00,CUST-0057,East,store,Books,Data Engineering,4,738.92,5,2807.9,1462.12,completed,credit_card,True,26,3,VIP,Chen,delayed shipment
ORD-00676,2025-04-10 21:31:00,CUST-0162,West,web,Home,Lamp,1,72.14,15,61.32,34.56,pending,credit_card,False,37,3,,Diana,
ORD-00677,2026-01-16 21:27:00,CUST-0096,North,partner,Home,Storage Box,4,277.96,15,945.06,697.04,completed,apple_pay,False,62,4,,Chen,
ORD-00678,2025-08-07 08:08:00,CUST-0118,South,store,Sports,Basketball,3,367.63,0,1102.89,703.38,completed,bank_transfer,True,54,1,VIP,Evan,delayed shipment
ORD-00679,2025-12-26 20:14:00,CUST-0044,West,mobile,Home,Kettle,2,800.67,0,-1601.34,927.19,refunded,bank_transfer,True,62,3,,Alice,priority customer
ORD-00680,2025-11-01 20:03:00,CUST-0012,West,partner,Books,Python Basics,2,542.55,20,868.08,479.97,pending,apple_pay,False,33,4,,Chen,gift order
ORD-00681,2025-06-20 20:52:00,CUST-0178,East,mobile,Home,Storage Box,2,830.64,0,1661.28,886.2,completed,paypal,True,55,,,,
ORD-00682,2026-04-24 18:25:00,CUST-0202,Central,store,Home,Storage Box,4,83.88,15,285.19,216.05,pending,credit_card,True,37,3,WELCOME10,Alice,delayed shipment
ORD-00683,2025-07-29 17:49:00,CUST-0102,North,web,Books,Finance 101,2,756.33,0,1512.66,1039.19,completed,apple_pay,True,69,5,SUMMER25,Evan,priority customer
ORD-00684,2025-01-23 10:10:00,CUST-0149,South,partner,Books,Data Engineering,2,111.48,20,178.37,128.96,completed,paypal,True,58,,WELCOME10,Bob,priority customer
ORD-00685,2026-04-25 10:14:00,CUST-0173,West,partner,Books,Finance 101,1,284.78,5,270.54,166.94,completed,paypal,True,70,5,,Alice,
ORD-00686,2026-06-09 21:37:00,CUST-0033,East,mobile,Home,Kettle,1,199.69,0,199.69,123.92,completed,bank_transfer,False,45,4,SUMMER25,Bob,
ORD-00687,2025-08-03 14:15:00,CUST-0177,East,web,Books,Data Engineering,3,391.66,10,0.0,0.0,cancelled,apple_pay,False,66,2,VIP,Bob,
ORD-00688,2025-02-26 14:23:00,CUST-0197,North,mobile,Electronics,Keyboard,2,259.49,20,415.18,327.87,completed,apple_pay,True,46,4,,Alice,
ORD-00689,2025-04-01 11:03:00,CUST-0091,North,mobile,Sports,Basketball,4,309.06,0,0.0,0.0,cancelled,bank_transfer,True,45,4,WELCOME10,Chen,priority customer
ORD-00690,2025-05-30 12:23:00,CUST-0063,East,partner,Electronics,Webcam,2,708.02,25,-1062.03,660.96,refunded,apple_pay,True,30,4,,,
ORD-00691,2025-10-26 13:39:00,CUST-0233,South,partner,Books,Python Basics,2,288.91,0,-577.82,308.77,refunded,paypal,False,41,2,WELCOME10,Evan,address corrected
ORD-00692,2026-02-22 13:01:00,CUST-0203,Central,partner,Sports,Dumbbell,2,679.64,25,1019.46,786.1,pending,credit_card,False,20,,,,
ORD-00693,2026-01-28 09:31:00,CUST-0097,West,mobile,Sports,Basketball,6,120.46,20,578.21,326.52,completed,credit_card,True,55,2,,,delayed shipment
ORD-00694,2026-01-01 08:23:00,CUST-0010,North,partner,Books,Machine Learning,6,636.5,0,0.0,0.0,cancelled,paypal,True,18,4,WELCOME10,Diana,
ORD-00695,2025-05-05 12:24:00,CUST-0231,South,partner,Home,Chair,4,327.73,15,1114.28,519.33,pending,credit_card,True,72,3,,Chen,delayed shipment
ORD-00696,2025-03-08 15:07:00,CUST-0008,East,partner,Home,Kettle,6,696.87,0,4181.22,1951.45,completed,bank_transfer,True,36,,,Evan,delayed shipment
ORD-00697,2025-03-17 15:04:00,CUST-0012,South,mobile,Books,Finance 101,6,788.73,15,0.0,0.0,cancelled,apple_pay,False,74,3,,,address corrected
ORD-00698,2025-03-23 21:01:00,CUST-0027,North,partner,Books,Machine Learning,4,583.46,5,2217.15,1528.79,completed,apple_pay,True,35,4,,Alice,
ORD-00699,2025-08-29 21:42:00,CUST-0031,South,store,Home,Kettle,5,340.06,20,0.0,0.0,cancelled,credit_card,True,57,4,WELCOME10,,
ORD-00700,2026-04-09 16:19:00,CUST-0099,South,partner,Sports,Unknown,3,515.22,10,1391.09,835.42,completed,paypal,False,28,1,,Bob,
ORD-00701,2025-05-16 12:56:00,CUST-0085,Central,mobile,Home,Desk,1,805.81,5,765.52,529.74,pending,bank_transfer,True,19,4,VIP,Chen,
ORD-00702,2026-02-10 10:18:00,CUST-0021,East,partner,Sports,Basketball,6,332.87,0,1997.22,1377.19,completed,paypal,False,21,1,,Alice,delayed shipment
ORD-00703,2026-01-21 11:49:00,CUST-0143,West,web,Electronics,Mouse,4,66.75,0,-267.0,217.13,refunded,bank_transfer,False,36,4,,,delayed shipment
ORD-00704,2026-05-11 22:18:00,CUST-0009,Central,web,Sports,Yoga Mat,3,355.34,10,959.42,573.02,completed,apple_pay,False,40,3,WELCOME10,Evan,address corrected
ORD-00705,2026-02-06 09:06:00,CUST-0011,North,web,Electronics,Headphones,5,354.22,0,-1771.1,961.94,refunded,bank_transfer,False,19,1,SUMMER25,Chen,delayed shipment
ORD-00706,2025-09-10 14:22:00,CUST-0108,North,mobile,Sports,Water Bottle,1,459.81,0,459.81,218.59,pending,bank_transfer,True,36,3,,Evan,
ORD-00707,2026-03-12 10:16:00,CUST-0205,West,partner,Books,Python Basics,5,651.07,10,2929.82,1762.09,completed,paypal,False,51,4,SUMMER25,Chen,gift order
ORD-00708,2025-02-19 22:11:00,CUST-0183,East,web,Sports,Water Bottle,1,130.69,10,0.0,0.0,cancelled,credit_card,False,64,5,SUMMER25,Evan,priority customer
ORD-00709,2025-10-14 20:24:00,CUST-0212,East,web,Home,Storage Box,1,185.8,15,157.93,107.55,completed,bank_transfer,False,66,3,SUMMER25,Chen,
ORD-00710,2025-08-24 13:44:00,CUST-0037,South,partner,Electronics,Webcam,1,503.12,20,0.0,0.0,cancelled,apple_pay,True,50,4,VIP,Bob,delayed shipment
ORD-00711,2025-11-25 14:46:00,CUST-0034,North,store,Electronics,Monitor,6,617.67,25,2779.51,2196.69,completed,paypal,True,38,5,,Diana,priority customer
ORD-00712,2025-12-30 09:57:00,CUST-0023,West,mobile,Books,Machine Learning,4,344.82,25,1034.46,645.12,pending,apple_pay,True,44,5,,Bob,
ORD-00713,2025-12-26 09:48:00,CUST-0087,West,partner,Home,Desk,6,321.62,25,1447.29,1121.01,completed,paypal,False,52,5,VIP,,gift order
ORD-00714,2025-06-09 15:17:00,CUST-0088,North,web,Sports,Water Bottle,6,462.29,25,2080.31,1323.38,completed,apple_pay,True,35,5,WELCOME10,Bob,gift order
ORD-00715,2026-04-20 16:23:00,CUST-0125,Central,store,Electronics,Keyboard,2,694.97,25,1042.45,810.2,completed,paypal,False,38,4,WELCOME10,Bob,priority customer
ORD-00716,2026-05-11 13:10:00,CUST-0153,South,mobile,Sports,Yoga Mat,3,520.64,25,1171.44,756.67,pending,paypal,True,29,3,,Evan,priority customer
ORD-00717,2025-01-28 09:02:00,CUST-0004,North,store,Electronics,Monitor,2,264.89,0,-529.78,371.66,refunded,apple_pay,False,26,2,SUMMER25,Bob,gift order
ORD-00718,2025-02-17 21:21:00,CUST-0130,East,web,Electronics,Webcam,3,517.63,0,1552.89,1001.18,pending,credit_card,False,53,4,,Chen,address corrected
ORD-00719,2025-11-28 20:20:00,CUST-0044,North,store,Sports,Basketball,3,249.83,25,562.12,448.29,completed,bank_transfer,True,68,5,WELCOME10,Diana,address corrected
ORD-00720,2026-01-29 14:34:00,CUST-0071,West,web,Electronics,Monitor,4,550.24,25,1650.72,1161.41,pending,bank_transfer,False,40,4,WELCOME10,Diana,delayed shipment
ORD-00721,2025-08-13 22:41:00,CUST-0208,East,store,Sports,Basketball,5,389.35,5,-1849.41,912.53,refunded,paypal,True,74,2,SUMMER25,Diana,delayed shipment
ORD-00722,2025-07-23 21:21:00,CUST-0065,Central,store,Home,Lamp,5,431.57,5,-2049.96,1129.47,refunded,credit_card,False,64,5,VIP,Alice,
ORD-00723,2026-02-24 21:51:00,CUST-0114,West,mobile,Sports,Basketball,3,696.83,25,1567.87,1176.55,pending,credit_card,False,41,3,,,gift order
ORD-00724,2025-07-04 21:34:00,CUST-0082,West,store,Home,Kettle,6,663.02,25,2983.59,1840.52,completed,bank_transfer,True,20,5,,Evan,gift order
ORD-00725,2025-12-02 10:00:00,CUST-0231,South,partner,Books,Data Engineering,4,520.14,0,-2080.56,1362.29,refunded,paypal,False,31,4,SUMMER25,Evan,
ORD-00726,2026-05-18 11:47:00,CUST-0066,Central,mobile,Books,Machine Learning,4,478.48,0,-1913.92,1244.14,refunded,paypal,False,52,,VIP,Evan,delayed shipment
ORD-00727,2025-10-25 18:30:00,CUST-0218,South,mobile,Books,Statistics,5,361.41,10,1626.35,1231.35,completed,paypal,True,61,2,SUMMER25,Evan,delayed shipment
ORD-00728,2025-04-12 20:59:00,CUST-0040,East,store,Books,Finance 101,3,758.99,5,0.0,0.0,cancelled,paypal,True,39,4,,Alice,delayed shipment
ORD-00729,2026-05-02 11:06:00,CUST-0063,South,web,Sports,Running Shoes,4,592.42,0,-2369.68,1203.69,refunded,apple_pay,False,52,4,,Evan,
ORD-00730,2026-05-19 19:31:00,CUST-0083,North,store,Sports,Dumbbell,2,564.89,10,0.0,0.0,cancelled,bank_transfer,False,56,4,WELCOME10,Evan,priority customer
ORD-00731,2025-01-20 14:30:00,CUST-0204,East,web,Books,Statistics,4,498.26,15,1694.08,1099.9,pending,apple_pay,True,61,5,VIP,Diana,
ORD-00732,2025-09-17 15:00:00,CUST-0133,West,store,Electronics,Monitor,5,492.54,0,2462.7,1403.66,completed,bank_transfer,True,34,2,,Bob,
ORD-00733,2025-10-02 14:28:00,CUST-0088,North,store,Home,Chair,1,757.25,15,0.0,0.0,cancelled,paypal,True,28,3,,Bob,gift order
ORD-00734,2025-06-30 11:47:00,CUST-0154,North,mobile,Sports,Running Shoes,5,586.67,5,2786.68,1300.98,completed,paypal,False,19,4,,Bob,address corrected
ORD-00735,2025-02-26 14:51:00,CUST-0019,Central,web,Sports,Basketball,3,370.85,0,1112.55,682.08,completed,paypal,False,26,4,,Evan,address corrected
ORD-00736,2025-04-02 10:42:00,CUST-0068,Central,store,Sports,Running Shoes,1,731.61,15,621.87,285.37,pending,bank_transfer,True,46,4,,Evan,
ORD-00737,2025-04-26 13:13:00,CUST-0172,Central,web,Books,Python Basics,1,387.27,25,-290.45,197.7,refunded,apple_pay,True,74,4,SUMMER25,Alice,
ORD-00738,2026-06-08 08:47:00,CUST-0102,West,store,Sports,Basketball,3,730.38,20,0.0,0.0,cancelled,paypal,False,52,5,WELCOME10,Alice,
ORD-00739,2025-06-26 18:30:00,CUST-0155,West,mobile,Sports,Yoga Mat,5,157.16,5,746.51,407.02,completed,bank_transfer,False,56,5,,Evan,delayed shipment
ORD-00740,2025-02-23 18:16:00,CUST-0193,Central,mobile,Home,Lamp,6,175.74,0,1054.44,811.38,completed,apple_pay,False,48,2,,Alice,address corrected
ORD-00741,2026-04-16 10:37:00,CUST-0207,North,partner,Electronics,Keyboard,5,100.34,20,401.36,225.31,completed,credit_card,False,70,4,,Bob,priority customer
ORD-00742,2025-09-01 20:05:00,CUST-0082,North,store,Books,Python Basics,4,404.96,25,1214.88,560.61,pending,apple_pay,False,46,4,VIP,Chen,address corrected
ORD-00743,2026-01-15 08:00:00,CUST-0028,South,mobile,Sports,Dumbbell,2,307.15,10,552.87,410.06,completed,paypal,True,29,5,VIP,,
ORD-00744,2025-08-03 17:42:00,CUST-0011,West,partner,Home,Desk,3,753.06,10,2033.26,1430.25,pending,apple_pay,False,29,5,SUMMER25,Bob,
ORD-00745,2025-07-09 21:10:00,CUST-0136,South,partner,Sports,Yoga Mat,4,613.05,0,2452.2,1769.11,completed,paypal,False,44,5,WELCOME10,,
ORD-00746,2026-03-12 09:54:00,CUST-0021,East,web,Books,Machine Learning,4,304.13,15,1034.04,843.06,completed,credit_card,True,63,4,VIP,,address corrected
ORD-00747,2026-06-27 10:00:00,CUST-0144,North,partner,Sports,Yoga Mat,1,644.36,25,483.27,391.4,completed,apple_pay,False,37,4,SUMMER25,Alice,priority customer
ORD-00748,2025-11-15 08:59:00,CUST-0020,West,web,Sports,Running Shoes,2,334.66,25,501.99,393.21,completed,apple_pay,True,55,5,WELCOME10,Bob,delayed shipment
ORD-00749,2026-06-09 20:52:00,CUST-0103,North,mobile,Home,Storage Box,1,228.2,25,171.15,85.3,completed,paypal,False,39,4,SUMMER25,Bob,
ORD-00750,2026-02-14 19:44:00,CUST-0044,South,mobile,Books,Python Basics,5,487.55,20,1950.2,1151.75,completed,bank_transfer,False,42,3,WELCOME10,Bob,
ORD-00751,2026-06-02 09:33:00,CUST-0130,East,web,Sports,Basketball,6,538.05,0,3228.3,2042.38,completed,apple_pay,False,45,3,SUMMER25,Chen,
ORD-00752,2025-06-21 15:38:00,CUST-0117,Central,store,Electronics,Keyboard,6,445.15,15,0.0,0.0,cancelled,paypal,True,47,4,,Chen,priority customer
ORD-00753,2026-05-15 13:01:00,CUST-0014,South,web,Electronics,Keyboard,6,737.09,10,3980.29,2242.9,completed,apple_pay,True,33,5,,Chen,
ORD-00754,2025-04-28 11:41:00,CUST-0065,East,store,Electronics,Keyboard,6,493.8,0,-2962.8,1481.05,refunded,bank_transfer,True,32,,WELCOME10,Bob,address corrected
ORD-00755,2026-06-02 11:48:00,CUST-0234,North,web,Sports,Running Shoes,3,820.78,0,2462.34,1955.32,completed,credit_card,False,59,5,SUMMER25,Diana,delayed shipment
ORD-00756,2025-03-03 12:49:00,CUST-0235,West,store,Books,Statistics,5,320.42,25,-1201.58,806.4,refunded,bank_transfer,False,58,,VIP,Evan,address corrected
ORD-00757,2025-05-05 12:32:00,CUST-0143,South,store,Sports,Dumbbell,4,471.6,0,1886.4,869.24,pending,credit_card,True,58,2,WELCOME10,Evan,
ORD-00758,2026-05-04 09:25:00,CUST-0086,West,mobile,Electronics,Keyboard,3,149.19,0,0.0,0.0,cancelled,bank_transfer,True,37,1,,Evan,
ORD-00759,2025-12-18 21:50:00,CUST-0090,West,store,Sports,Water Bottle,1,174.97,10,157.47,117.97,completed,credit_card,True,34,1,,Alice,
ORD-00760,2025-05-23 12:14:00,CUST-0166,East,store,Books,Data Engineering,4,80.02,0,320.08,170.66,completed,apple_pay,True,34,4,VIP,Diana,
ORD-00761,2026-03-02 16:46:00,CUST-0009,North,web,Home,Storage Box,4,339.2,0,1356.8,638.15,completed,apple_pay,False,24,5,,Evan,
ORD-00762,2026-05-21 15:27:00,CUST-0147,North,store,Books,Data Engineering,3,273.97,5,780.81,609.7,completed,paypal,True,46,5,,Diana,
ORD-00763,2026-02-20 11:30:00,CUST-0082,South,partner,Electronics,Headphones,3,194.28,10,524.56,305.59,completed,credit_card,False,51,5,SUMMER25,Diana,
ORD-00764,2025-02-27 17:21:00,CUST-0226,North,store,Books,Python Basics,1,716.86,0,716.86,584.76,completed,credit_card,False,57,2,,Bob,delayed shipment
ORD-00765,2026-03-04 22:42:00,CUST-0111,West,store,Sports,Dumbbell,6,209.66,0,1257.96,1004.98,pending,apple_pay,False,47,,,Bob,gift order
ORD-00766,2025-02-15 22:01:00,CUST-0238,North,partner,Home,Lamp,6,296.53,0,0.0,0.0,cancelled,credit_card,False,43,1,,Diana,
ORD-00767,2026-05-01 19:41:00,CUST-0156,East,web,Electronics,Mouse,6,646.32,25,2908.44,2146.75,pending,paypal,False,56,5,,Bob,priority customer
ORD-00768,2026-04-14 19:55:00,CUST-0001,Central,mobile,Sports,Running Shoes,2,233.06,0,-466.12,304.97,refunded,bank_transfer,False,19,1,,,delayed shipment
ORD-00769,2025-01-27 14:22:00,CUST-0140,West,web,Electronics,Headphones,1,281.82,5,267.73,162.47,completed,apple_pay,True,45,4,VIP,Evan,
ORD-00770,2025-11-11 22:04:00,CUST-0032,South,web,Electronics,Keyboard,1,558.07,15,-474.36,241.76,refunded,bank_transfer,True,30,4,,Evan,
ORD-00771,2025-11-05 18:24:00,CUST-0115,North,partner,Home,Kettle,2,376.53,5,0.0,0.0,cancelled,credit_card,True,48,5,VIP,Evan,
ORD-00772,2025-08-22 12:57:00,CUST-0074,West,partner,Electronics,Monitor,4,562.28,0,2249.12,1602.87,pending,paypal,False,27,5,SUMMER25,,address corrected
ORD-00773,2025-11-21 17:48:00,CUST-0028,East,store,Sports,Yoga Mat,3,68.88,0,206.64,119.73,completed,paypal,False,19,2,,Bob,
ORD-00774,2025-12-25 08:07:00,CUST-0024,Central,partner,Books,Statistics,1,529.24,20,0.0,0.0,cancelled,paypal,True,39,4,WELCOME10,Evan,delayed shipment
ORD-00775,2025-02-27 17:22:00,CUST-0020,East,web,Home,Storage Box,2,596.96,5,1134.22,835.91,completed,apple_pay,True,33,5,WELCOME10,Diana,gift order
ORD-00776,2026-02-14 20:09:00,CUST-0211,East,partner,Electronics,Headphones,3,664.89,0,0.0,0.0,cancelled,paypal,False,32,5,VIP,,delayed shipment
ORD-00777,2026-04-18 10:19:00,CUST-0202,East,store,Home,Kettle,6,814.36,25,0.0,0.0,cancelled,apple_pay,False,29,5,VIP,Bob,
ORD-00778,2025-07-07 14:32:00,CUST-0030,North,mobile,Home,Lamp,4,465.26,0,1861.04,959.52,completed,paypal,True,38,3,WELCOME10,Alice,
ORD-00779,2025-03-16 17:07:00,CUST-0073,East,web,Books,Statistics,2,55.75,0,111.5,59.45,pending,paypal,False,63,5,VIP,Alice,
ORD-00780,2025-05-25 19:16:00,CUST-0004,West,mobile,Books,Python Basics,2,594.28,0,0.0,0.0,cancelled,credit_card,True,37,,,Diana,
ORD-00781,2026-03-07 17:27:00,CUST-0238,Central,mobile,Sports,Basketball,2,342.04,5,-649.88,300.63,refunded,bank_transfer,False,49,3,,Diana,address corrected
ORD-00782,2026-01-10 14:16:00,CUST-0233,West,partner,Electronics,Monitor,2,347.54,10,625.57,348.87,completed,apple_pay,False,37,2,,Evan,priority customer
ORD-00783,2026-05-08 18:08:00,CUST-0008,North,mobile,Electronics,Webcam,4,603.46,0,2413.84,1521.73,completed,apple_pay,True,55,4,,Chen,
ORD-00784,2026-04-30 12:45:00,CUST-0045,Central,web,Sports,Dumbbell,1,596.94,15,0.0,0.0,cancelled,bank_transfer,False,19,1,,,priority customer
ORD-00785,2025-02-10 16:53:00,CUST-0095,East,mobile,Sports,Basketball,2,339.57,20,0.0,0.0,cancelled,bank_transfer,False,22,3,WELCOME10,Diana,delayed shipment
ORD-00786,2026-02-18 22:23:00,CUST-0106,North,web,Sports,Yoga Mat,4,172.04,25,0.0,0.0,cancelled,bank_transfer,False,59,1,,Chen,gift order
ORD-00787,2025-06-13 22:52:00,CUST-0072,Central,partner,Electronics,Webcam,5,11.34,20,45.36,21.94,pending,bank_transfer,True,23,1,VIP,Bob,delayed shipment
ORD-00788,2025-01-15 09:04:00,CUST-0035,East,mobile,Sports,Basketball,3,499.64,0,1498.92,839.17,completed,credit_card,False,70,5,,Diana,delayed shipment
ORD-00789,2025-02-05 09:33:00,CUST-0154,East,partner,Electronics,Headphones,5,639.54,0,3197.7,2216.79,completed,credit_card,False,39,1,WELCOME10,Evan,
ORD-00790,2025-06-15 11:03:00,CUST-0041,West,partner,Sports,Running Shoes,4,845.28,0,-3381.12,2673.29,refunded,apple_pay,True,63,1,VIP,Chen,delayed shipment
ORD-00791,2025-11-27 16:22:00,CUST-0055,West,web,Home,Storage Box,4,801.79,5,3046.8,2061.2,completed,paypal,True,25,5,VIP,Chen,delayed shipment
ORD-00792,2025-12-16 08:53:00,CUST-0084,West,web,Books,Machine Learning,4,740.58,5,2814.2,1533.23,completed,apple_pay,True,41,4,VIP,Evan,address corrected
ORD-00793,2025-12-12 22:38:00,CUST-0108,West,web,Electronics,Webcam,6,213.29,15,0.0,0.0,cancelled,paypal,False,55,4,,Diana,
ORD-00794,2026-06-23 22:48:00,CUST-0212,East,mobile,Home,Desk,4,44.57,5,0.0,0.0,cancelled,credit_card,True,21,3,WELCOME10,,delayed shipment
ORD-00795,2026-03-30 08:41:00,CUST-0203,South,store,Books,Finance 101,6,784.42,10,-4235.87,2449.87,refunded,paypal,True,69,4,SUMMER25,Alice,delayed shipment
ORD-00796,2025-02-20 14:48:00,CUST-0113,East,web,Home,Desk,2,431.25,0,862.5,536.6,pending,bank_transfer,True,23,4,,Diana,
ORD-00797,2025-11-25 11:15:00,CUST-0125,West,web,Home,Storage Box,4,196.09,5,-745.14,593.79,refunded,bank_transfer,False,25,,,,
ORD-00798,2026-01-05 12:07:00,CUST-0053,Central,web,Sports,Water Bottle,4,644.02,0,2576.08,1293.42,completed,bank_transfer,False,53,5,VIP,,
ORD-00799,2026-03-28 21:49:00,CUST-0094,South,partner,Books,Python Basics,3,298.3,0,894.9,548.09,completed,apple_pay,True,55,1,,,priority customer
ORD-00800,2025-02-21 19:24:00,CUST-0002,West,store,Home,Storage Box,1,685.58,0,685.58,335.64,pending,apple_pay,True,18,5,SUMMER25,Alice,
ORD-00801,2025-01-29 17:55:00,CUST-0045,Central,web,Sports,Yoga Mat,1,508.38,0,508.38,247.16,completed,credit_card,False,58,1,,Evan,
ORD-00802,2025-01-13 19:45:00,CUST-0067,East,partner,Home,Storage Box,1,153.03,20,0.0,0.0,cancelled,apple_pay,True,62,1,,Bob,delayed shipment
ORD-00803,2025-07-11 20:28:00,CUST-0201,East,store,Electronics,Webcam,3,599.5,0,1798.5,964.47,completed,paypal,True,70,1,,Evan,
ORD-00804,2025-11-22 20:57:00,CUST-0192,Central,partner,Home,Desk,3,173.45,0,520.35,277.23,pending,bank_transfer,True,66,,VIP,Diana,priority customer
ORD-00805,2025-10-26 21:54:00,CUST-0198,South,mobile,Sports,Yoga Mat,3,805.36,15,2053.67,1315.86,pending,paypal,True,39,4,VIP,Alice,
ORD-00806,2026-01-07 15:20:00,CUST-0148,North,partner,Sports,Dumbbell,5,356.08,15,1513.34,1216.04,completed,paypal,True,29,2,WELCOME10,Chen,
ORD-00807,2025-02-28 09:02:00,CUST-0188,South,store,Home,Chair,4,399.6,0,1598.4,986.54,pending,apple_pay,False,27,4,VIP,Bob,address corrected
ORD-00808,2026-06-12 15:54:00,CUST-0151,Central,partner,Home,Desk,2,145.56,15,247.45,180.75,completed,credit_card,True,48,5,WELCOME10,Bob,priority customer
ORD-00809,2025-02-28 17:37:00,CUST-0235,North,store,Books,Statistics,5,108.49,0,542.45,274.9,pending,credit_card,True,48,4,,Chen,
ORD-00810,2026-06-19 16:52:00,CUST-0143,South,mobile,Sports,Yoga Mat,4,540.46,0,2161.84,1502.98,completed,paypal,True,52,4,,Chen,address corrected
ORD-00811,2025-11-03 08:30:00,CUST-0183,South,partner,Sports,Yoga Mat,4,356.67,10,0.0,0.0,cancelled,paypal,True,52,1,,Evan,priority customer
ORD-00812,2025-04-02 18:05:00,CUST-0035,South,partner,Home,Desk,4,540.61,15,1838.07,903.33,completed,credit_card,False,70,,WELCOME10,Bob,priority customer
ORD-00813,2025-12-25 11:23:00,CUST-0210,East,store,Books,Data Engineering,4,790.67,0,3162.68,1668.08,completed,paypal,False,25,2,SUMMER25,Diana,delayed shipment
ORD-00814,2026-05-22 09:53:00,CUST-0071,Central,partner,Books,Machine Learning,5,738.07,20,0.0,0.0,cancelled,bank_transfer,True,20,5,VIP,Chen,
ORD-00815,2026-02-11 19:38:00,CUST-0068,East,partner,Sports,Water Bottle,2,513.67,15,873.24,492.85,completed,paypal,True,63,5,SUMMER25,Evan,address corrected
ORD-00816,2025-05-27 17:07:00,CUST-0184,East,mobile,Home,Lamp,4,524.06,0,-2096.24,1111.79,refunded,bank_transfer,True,51,1,,Alice,
ORD-00817,2026-03-27 09:33:00,CUST-0154,South,web,Books,Data Engineering,3,715.39,20,0.0,0.0,cancelled,credit_card,True,50,5,,Chen,priority customer
ORD-00818,2025-09-05 10:23:00,CUST-0008,North,store,Electronics,Mouse,2,712.96,10,0.0,0.0,cancelled,paypal,True,71,,,Evan,priority customer
ORD-00819,2026-05-26 22:37:00,CUST-0131,East,mobile,Electronics,Keyboard,3,354.29,0,0.0,0.0,cancelled,credit_card,True,57,1,,Alice,gift order
ORD-00820,2025-08-20 10:18:00,CUST-0188,East,mobile,Home,Kettle,4,321.6,0,-1286.4,714.83,refunded,apple_pay,False,24,5,WELCOME10,,gift order
ORD-00821,2025-11-23 09:01:00,CUST-0188,North,mobile,Home,Lamp,3,543.15,0,1629.45,1230.67,completed,apple_pay,True,71,4,VIP,Diana,priority customer
ORD-00822,2025-10-02 12:00:00,CUST-0155,East,store,Electronics,Headphones,6,42.42,10,0.0,0.0,cancelled,apple_pay,True,50,3,,Evan,
ORD-00823,2025-02-07 13:16:00,CUST-0186,North,web,Electronics,Headphones,3,538.38,15,0.0,0.0,cancelled,bank_transfer,True,73,2,,Alice,
ORD-00824,2025-06-04 09:27:00,CUST-0028,South,web,Electronics,Mouse,2,737.13,10,-1326.83,895.27,refunded,paypal,True,45,3,,,
